country,year,sex,age,population, gdp_for_year ($) ,suicides_no
Luxembourg,1995,male,55-74 years,35500,"21,58,81,70,498",11
Luxembourg,1995,male,35-54 years,59600,"21,58,81,70,498",17
Luxembourg,1995,male,25-34 years,35300,"21,58,81,70,498",8
Luxembourg,1995,male,15-24 years,24500,"21,58,81,70,498",5
Luxembourg,1995,female,75+ years,15700,"21,58,81,70,498",3
Luxembourg,1995,female,35-54 years,56600,"21,58,81,70,498",8
Luxembourg,1995,female,25-34 years,34100,"21,58,81,70,498",3
Luxembourg,1995,female,55-74 years,41700,"21,58,81,70,498",3
Luxembourg,1995,female,15-24 years,23700,"21,58,81,70,498",1
Luxembourg,1995,female,5-14 years,23400,"21,58,81,70,498",0
Luxembourg,1995,male,5-14 years,24600,"21,58,81,70,498",0
Luxembourg,1996,male,75+ years,7600,"21,77,66,09,772",5
Luxembourg,1996,male,55-74 years,36000,"21,77,66,09,772",18
Luxembourg,1996,male,35-54 years,61000,"21,77,66,09,772",22
Luxembourg,1996,female,35-54 years,58100,"21,77,66,09,772",10
Luxembourg,1996,male,25-34 years,35400,"21,77,66,09,772",5
Luxembourg,1996,female,75+ years,16200,"21,77,66,09,772",2
Luxembourg,1996,male,15-24 years,24400,"21,77,66,09,772",3
Luxembourg,1996,female,15-24 years,23800,"21,77,66,09,772",2
Luxembourg,1996,female,55-74 years,41800,"21,77,66,09,772",3
Luxembourg,1996,female,25-34 years,34300,"21,77,66,09,772",2
Luxembourg,1996,female,5-14 years,23900,"21,77,66,09,772",0
Luxembourg,1996,male,5-14 years,25200,"21,77,66,09,772",0
Luxembourg,1997,male,75+ years,7600,"19,73,19,12,494",10
Luxembourg,1997,male,35-54 years,62500,"19,73,19,12,494",23
Luxembourg,1997,male,55-74 years,36500,"19,73,19,12,494",13
Luxembourg,1997,male,15-24 years,24400,"19,73,19,12,494",7
Luxembourg,1997,male,25-34 years,35500,"19,73,19,12,494",7
Luxembourg,1997,female,55-74 years,42000,"19,73,19,12,494",8
Luxembourg,1997,female,25-34 years,34400,"19,73,19,12,494",6
Luxembourg,1997,female,35-54 years,59500,"19,73,19,12,494",5
Luxembourg,1997,female,75+ years,16500,"19,73,19,12,494",1
Luxembourg,1997,female,15-24 years,23600,"19,73,19,12,494",1
Luxembourg,1997,female,5-14 years,24500,"19,73,19,12,494",0
Luxembourg,1997,male,5-14 years,25600,"19,73,19,12,494",0
Luxembourg,1998,male,75+ years,7766,"20,20,91,22,027",4
Luxembourg,1998,male,35-54 years,63893,"20,20,91,22,027",22
Luxembourg,1998,male,55-74 years,37286,"20,20,91,22,027",11
Luxembourg,1998,male,25-34 years,35156,"20,20,91,22,027",7
Luxembourg,1998,female,75+ years,16885,"20,20,91,22,027",3
Luxembourg,1998,male,15-24 years,24415,"20,20,91,22,027",4
Luxembourg,1998,female,55-74 years,42149,"20,20,91,22,027",4
Luxembourg,1998,female,35-54 years,61065,"20,20,91,22,027",5
Luxembourg,1998,female,25-34 years,34112,"20,20,91,22,027",2
Luxembourg,1998,female,15-24 years,23701,"20,20,91,22,027",1
Luxembourg,1998,female,5-14 years,25057,"20,20,91,22,027",1
Luxembourg,1998,male,5-14 years,26430,"20,20,91,22,027",0
Luxembourg,1999,male,75+ years,7879,"22,23,59,29,043",4
Luxembourg,1999,male,35-54 years,65502,"22,23,59,29,043",20
Luxembourg,1999,male,55-74 years,37992,"22,23,59,29,043",11
Luxembourg,1999,male,25-34 years,34774,"22,23,59,29,043",9
Luxembourg,1999,male,15-24 years,24781,"22,23,59,29,043",5
Luxembourg,1999,female,75+ years,17336,"22,23,59,29,043",3
Luxembourg,1999,female,35-54 years,62509,"22,23,59,29,043",9
Luxembourg,1999,female,55-74 years,42307,"22,23,59,29,043",6
Luxembourg,1999,female,25-34 years,33805,"22,23,59,29,043",2
Luxembourg,1999,female,5-14 years,25830,"22,23,59,29,043",1
Luxembourg,1999,female,15-24 years,23941,"22,23,59,29,043",0
Luxembourg,1999,male,5-14 years,27234,"22,23,59,29,043",0
Luxembourg,2000,male,75+ years,8005,"21,26,35,14,833",7
Luxembourg,2000,male,55-74 years,38593,"21,26,35,14,833",15
Luxembourg,2000,male,35-54 years,67181,"21,26,35,14,833",15
Luxembourg,2000,male,25-34 years,34441,"21,26,35,14,833",7
Luxembourg,2000,female,55-74 years,42411,"21,26,35,14,833",8
Luxembourg,2000,male,15-24 years,25108,"21,26,35,14,833",3
Luxembourg,2000,female,75+ years,18093,"21,26,35,14,833",2
Luxembourg,2000,female,35-54 years,64046,"21,26,35,14,833",3
Luxembourg,2000,female,15-24 years,24072,"21,26,35,14,833",1
Luxembourg,2000,female,25-34 years,33595,"21,26,35,14,833",1
Luxembourg,2000,female,5-14 years,26627,"21,26,35,14,833",0
Luxembourg,2000,male,5-14 years,27992,"21,26,35,14,833",0
Luxembourg,2001,male,75+ years,8307,"21,27,24,18,792",5
Luxembourg,2001,male,55-74 years,38220,"21,27,24,18,792",15
Luxembourg,2001,female,75+ years,17274,"21,27,24,18,792",5
Luxembourg,2001,male,35-54 years,68558,"21,27,24,18,792",19
Luxembourg,2001,female,55-74 years,41330,"21,27,24,18,792",10
Luxembourg,2001,male,25-34 years,34180,"21,27,24,18,792",8
Luxembourg,2001,female,25-34 years,34217,"21,27,24,18,792",7
Luxembourg,2001,male,15-24 years,25762,"21,27,24,18,792",3
Luxembourg,2001,female,15-24 years,24980,"21,27,24,18,792",1
Luxembourg,2001,female,35-54 years,65725,"21,27,24,18,792",0
Luxembourg,2001,female,5-14 years,27034,"21,27,24,18,792",0
Luxembourg,2001,male,5-14 years,28343,"21,27,24,18,792",0
Luxembourg,2002,male,55-74 years,38724,"23,61,63,28,816",27
Luxembourg,2002,male,75+ years,8635,"23,61,63,28,816",6
Luxembourg,2002,male,25-34 years,33839,"23,61,63,28,816",8
Luxembourg,2002,male,15-24 years,25897,"23,61,63,28,816",6
Luxembourg,2002,male,35-54 years,69685,"23,61,63,28,816",16
Luxembourg,2002,female,55-74 years,41566,"23,61,63,28,816",8
Luxembourg,2002,female,75+ years,17636,"23,61,63,28,816",3
Luxembourg,2002,female,35-54 years,67029,"23,61,63,28,816",10
Luxembourg,2002,female,15-24 years,25089,"23,61,63,28,816",1
Luxembourg,2002,female,25-34 years,33876,"23,61,63,28,816",0
Luxembourg,2002,female,5-14 years,27411,"23,61,63,28,816",0
Luxembourg,2002,male,5-14 years,28719,"23,61,63,28,816",0
Luxembourg,2003,male,75+ years,9133,"29,55,73,25,056",6
Luxembourg,2003,male,15-24 years,26415,"29,55,73,25,056",6
Luxembourg,2003,male,55-74 years,39335,"29,55,73,25,056",8
Luxembourg,2003,male,35-54 years,70996,"29,55,73,25,056",14
Luxembourg,2003,male,25-34 years,33450,"29,55,73,25,056",5
Luxembourg,2003,female,35-54 years,68468,"29,55,73,25,056",4
Luxembourg,2003,female,55-74 years,41982,"29,55,73,25,056",2
Luxembourg,2003,female,15-24 years,25512,"29,55,73,25,056",1
Luxembourg,2003,male,5-14 years,29105,"29,55,73,25,056",1
Luxembourg,2003,female,25-34 years,33475,"29,55,73,25,056",1
Luxembourg,2003,female,5-14 years,27721,"29,55,73,25,056",0
Luxembourg,2003,female,75+ years,18062,"29,55,73,25,056",0
Luxembourg,2004,male,75+ years,9641,"34,68,52,81,848",6
Luxembourg,2004,male,25-34 years,33259,"34,68,52,81,848",9
Luxembourg,2004,male,35-54 years,72279,"34,68,52,81,848",19
Luxembourg,2004,male,55-74 years,40050,"34,68,52,81,848",7
Luxembourg,2004,female,75+ years,18524,"34,68,52,81,848",3
Luxembourg,2004,male,15-24 years,27235,"34,68,52,81,848",4
Luxembourg,2004,female,55-74 years,42429,"34,68,52,81,848",6
Luxembourg,2004,female,35-54 years,69884,"34,68,52,81,848",8
Luxembourg,2004,female,15-24 years,26128,"34,68,52,81,848",0
Luxembourg,2004,female,25-34 years,33179,"34,68,52,81,848",0
Luxembourg,2004,female,5-14 years,28020,"34,68,52,81,848",0
Luxembourg,2004,male,5-14 years,29500,"34,68,52,81,848",0
Luxembourg,2005,male,75+ years,10242,"37,34,73,94,603",7
Luxembourg,2005,male,35-54 years,73579,"37,34,73,94,603",16
Luxembourg,2005,male,15-24 years,27957,"37,34,73,94,603",6
Luxembourg,2005,male,55-74 years,40759,"37,34,73,94,603",7
Luxembourg,2005,male,25-34 years,33273,"37,34,73,94,603",3
Luxembourg,2005,female,35-54 years,71364,"37,34,73,94,603",6
Luxembourg,2005,female,75+ years,19135,"37,34,73,94,603",1
Luxembourg,2005,female,55-74 years,42875,"37,34,73,94,603",2
Luxembourg,2005,female,25-34 years,33120,"37,34,73,94,603",1
Luxembourg,2005,female,15-24 years,26691,"37,34,73,94,603",0
Luxembourg,2005,female,5-14 years,28450,"37,34,73,94,603",0
Luxembourg,2005,male,5-14 years,29893,"37,34,73,94,603",0
Luxembourg,2006,male,75+ years,10878,"42,41,43,08,117",8
Luxembourg,2006,male,35-54 years,75006,"42,41,43,08,117",22
Luxembourg,2006,male,55-74 years,41414,"42,41,43,08,117",10
Luxembourg,2006,female,35-54 years,72885,"42,41,43,08,117",12
Luxembourg,2006,male,15-24 years,28509,"42,41,43,08,117",4
Luxembourg,2006,female,55-74 years,43289,"42,41,43,08,117",4
Luxembourg,2006,male,25-34 years,33484,"42,41,43,08,117",3
Luxembourg,2006,female,75+ years,19651,"42,41,43,08,117",1
Luxembourg,2006,female,25-34 years,33421,"42,41,43,08,117",1
Luxembourg,2006,female,15-24 years,27217,"42,41,43,08,117",0
Luxembourg,2006,female,5-14 years,28857,"42,41,43,08,117",0
Luxembourg,2006,male,5-14 years,30210,"42,41,43,08,117",0
Luxembourg,2007,male,55-74 years,42200,"50,88,81,34,410",14
Luxembourg,2007,male,35-54 years,76346,"50,88,81,34,410",25
Luxembourg,2007,male,25-34 years,33901,"50,88,81,34,410",9
Luxembourg,2007,male,75+ years,11340,"50,88,81,34,410",3
Luxembourg,2007,female,55-74 years,43834,"50,88,81,34,410",10
Luxembourg,2007,female,35-54 years,74214,"50,88,81,34,410",9
Luxembourg,2007,female,75+ years,20040,"50,88,81,34,410",2
Luxembourg,2007,female,15-24 years,27674,"50,88,81,34,410",2
Luxembourg,2007,male,15-24 years,28964,"50,88,81,34,410",2
Luxembourg,2007,female,25-34 years,33942,"50,88,81,34,410",2
Luxembourg,2007,female,5-14 years,29088,"50,88,81,34,410",0
Luxembourg,2007,male,5-14 years,30469,"50,88,81,34,410",0
Luxembourg,2008,male,75+ years,11706,"55,84,96,86,539",5
Luxembourg,2008,male,35-54 years,77730,"55,84,96,86,539",20
Luxembourg,2008,male,55-74 years,43218,"55,84,96,86,539",6
Luxembourg,2008,male,25-34 years,34724,"55,84,96,86,539",4
Luxembourg,2008,female,55-74 years,44697,"55,84,96,86,539",3
Luxembourg,2008,female,75+ years,20350,"55,84,96,86,539",1
Luxembourg,2008,female,35-54 years,75463,"55,84,96,86,539",3
Luxembourg,2008,female,25-34 years,34796,"55,84,96,86,539",1
Luxembourg,2008,female,15-24 years,28190,"55,84,96,86,539",0
Luxembourg,2008,female,5-14 years,29210,"55,84,96,86,539",0
Luxembourg,2008,male,15-24 years,29576,"55,84,96,86,539",0
Luxembourg,2008,male,5-14 years,30711,"55,84,96,86,539",0
Luxembourg,2009,male,75+ years,12114,"51,37,05,43,206",3
Luxembourg,2009,male,55-74 years,44418,"51,37,05,43,206",10
Luxembourg,2009,male,35-54 years,79077,"51,37,05,43,206",16
Luxembourg,2009,male,25-34 years,35713,"51,37,05,43,206",6
Luxembourg,2009,female,35-54 years,76687,"51,37,05,43,206",7
Luxembourg,2009,female,55-74 years,45716,"51,37,05,43,206",3
Luxembourg,2009,female,75+ years,20687,"51,37,05,43,206",1
Luxembourg,2009,male,15-24 years,30148,"51,37,05,43,206",1
Luxembourg,2009,female,25-34 years,35557,"51,37,05,43,206",1
Luxembourg,2009,female,15-24 years,28821,"51,37,05,43,206",0
Luxembourg,2009,female,5-14 years,29292,"51,37,05,43,206",0
Luxembourg,2009,male,5-14 years,30979,"51,37,05,43,206",0
Luxembourg,2010,male,75+ years,12469,"53,21,24,76,812",7
Luxembourg,2010,male,35-54 years,80477,"53,21,24,76,812",24
Luxembourg,2010,male,55-74 years,45726,"53,21,24,76,812",5
Luxembourg,2010,male,15-24 years,30768,"53,21,24,76,812",3
Luxembourg,2010,male,25-34 years,36519,"53,21,24,76,812",3
Luxembourg,2010,female,35-54 years,77946,"53,21,24,76,812",5
Luxembourg,2010,female,55-74 years,46835,"53,21,24,76,812",3
Luxembourg,2010,female,25-34 years,36069,"53,21,24,76,812",2
Luxembourg,2010,female,75+ years,21038,"53,21,24,76,812",1
Luxembourg,2010,male,5-14 years,31209,"53,21,24,76,812",1
Luxembourg,2010,female,15-24 years,29539,"53,21,24,76,812",0
Luxembourg,2010,female,5-14 years,29384,"53,21,24,76,812",0
Luxembourg,2011,male,75+ years,12991,"60,00,46,30,234",4
Luxembourg,2011,male,35-54 years,82530,"60,00,46,30,234",20
Luxembourg,2011,female,75+ years,21428,"60,00,46,30,234",5
Luxembourg,2011,male,55-74 years,47058,"60,00,46,30,234",7
Luxembourg,2011,male,25-34 years,37499,"60,00,46,30,234",4
Luxembourg,2011,female,15-24 years,30482,"60,00,46,30,234",3
Luxembourg,2011,female,35-54 years,79200,"60,00,46,30,234",6
Luxembourg,2011,male,15-24 years,31906,"60,00,46,30,234",2
Luxembourg,2011,female,55-74 years,48023,"60,00,46,30,234",3
Luxembourg,2011,female,25-34 years,37231,"60,00,46,30,234",1
Luxembourg,2011,female,5-14 years,29358,"60,00,46,30,234",0
Luxembourg,2011,male,5-14 years,31212,"60,00,46,30,234",0
Luxembourg,2012,male,75+ years,13581,"56,67,79,61,787",7
Luxembourg,2012,male,55-74 years,48506,"56,67,79,61,787",10
Luxembourg,2012,male,35-54 years,84570,"56,67,79,61,787",13
Luxembourg,2012,male,15-24 years,33062,"56,67,79,61,787",5
Luxembourg,2012,male,25-34 years,38866,"56,67,79,61,787",4
Luxembourg,2012,female,75+ years,21770,"56,67,79,61,787",2
Luxembourg,2012,female,35-54 years,80598,"56,67,79,61,787",5
Luxembourg,2012,female,55-74 years,49311,"56,67,79,61,787",3
Luxembourg,2012,female,15-24 years,31459,"56,67,79,61,787",1
Luxembourg,2012,female,25-34 years,38629,"56,67,79,61,787",1
Luxembourg,2012,female,5-14 years,29466,"56,67,79,61,787",0
Luxembourg,2012,male,5-14 years,31226,"56,67,79,61,787",0
Luxembourg,2013,male,75+ years,14046,"61,73,93,52,212",3
Luxembourg,2013,male,55-74 years,50291,"61,73,93,52,212",9
Luxembourg,2013,female,55-74 years,50752,"61,73,93,52,212",8
Luxembourg,2013,male,35-54 years,86356,"61,73,93,52,212",10
Luxembourg,2013,female,75+ years,22111,"61,73,93,52,212",2
Luxembourg,2013,male,15-24 years,33718,"61,73,93,52,212",2
Luxembourg,2013,female,25-34 years,39688,"61,73,93,52,212",2
Luxembourg,2013,female,35-54 years,82301,"61,73,93,52,212",4
Luxembourg,2013,female,15-24 years,32027,"61,73,93,52,212",0
Luxembourg,2013,female,5-14 years,29800,"61,73,93,52,212",0
Luxembourg,2013,male,25-34 years,40174,"61,73,93,52,212",0
Luxembourg,2013,male,5-14 years,31425,"61,73,93,52,212",0
Luxembourg,2014,male,55-74 years,52295,"66,32,73,44,189",18
Luxembourg,2014,male,75+ years,14546,"66,32,73,44,189",4
Luxembourg,2014,male,35-54 years,88218,"66,32,73,44,189",20
Luxembourg,2014,male,25-34 years,41442,"66,32,73,44,189",7
Luxembourg,2014,female,75+ years,22669,"66,32,73,44,189",3
Luxembourg,2014,female,55-74 years,52260,"66,32,73,44,189",5
Luxembourg,2014,female,15-24 years,32510,"66,32,73,44,189",2
Luxembourg,2014,male,15-24 years,34219,"66,32,73,44,189",2
Luxembourg,2014,female,25-34 years,40862,"66,32,73,44,189",2
Luxembourg,2014,female,35-54 years,84147,"66,32,73,44,189",3
Luxembourg,2014,male,5-14 years,31718,"66,32,73,44,189",1
Luxembourg,2014,female,5-14 years,30054,"66,32,73,44,189",0
Luxembourg,2015,male,55-74 years,54325,"57,78,44,95,265",16
Luxembourg,2015,male,75+ years,15011,"57,78,44,95,265",4
Luxembourg,2015,male,35-54 years,90095,"57,78,44,95,265",17
Luxembourg,2015,female,55-74 years,53878,"57,78,44,95,265",9
Luxembourg,2015,male,15-24 years,34757,"57,78,44,95,265",4
Luxembourg,2015,male,25-34 years,42930,"57,78,44,95,265",4
Luxembourg,2015,female,75+ years,23189,"57,78,44,95,265",2
Luxembourg,2015,female,35-54 years,85928,"57,78,44,95,265",6
Luxembourg,2015,female,5-14 years,30367,"57,78,44,95,265",1
Luxembourg,2015,female,15-24 years,33170,"57,78,44,95,265",1
Luxembourg,2015,female,25-34 years,42000,"57,78,44,95,265",0
Luxembourg,2015,male,5-14 years,32098,"57,78,44,95,265",0
Macau,1994,male,75+ years,3622,"6,26,58,44,252",2
Macau,1994,female,75+ years,6106,"6,26,58,44,252",3
Macau,1994,female,55-74 years,20340,"6,26,58,44,252",3
Macau,1994,male,55-74 years,17269,"6,26,58,44,252",2
Macau,1994,male,35-54 years,55677,"6,26,58,44,252",6
Macau,1994,male,25-34 years,34319,"6,26,58,44,252",3
Macau,1994,male,15-24 years,23147,"6,26,58,44,252",2
Macau,1994,female,35-54 years,48296,"6,26,58,44,252",4
Macau,1994,female,25-34 years,43286,"6,26,58,44,252",2
Macau,1994,female,15-24 years,28458,"6,26,58,44,252",0
Macau,1994,female,5-14 years,32221,"6,26,58,44,252",0
Macau,1994,male,5-14 years,33801,"6,26,58,44,252",0
Maldives,2000,female,15-24 years,30505,"62,43,37,145",0
Maldives,2000,female,25-34 years,20187,"62,43,37,145",0
Maldives,2000,female,35-54 years,21530,"62,43,37,145",0
Maldives,2000,female,5-14 years,39553,"62,43,37,145",0
Maldives,2000,female,55-74 years,9708,"62,43,37,145",0
Maldives,2000,female,75+ years,875,"62,43,37,145",0
Maldives,2000,male,15-24 years,30141,"62,43,37,145",0
Maldives,2000,male,25-34 years,18613,"62,43,37,145",0
Maldives,2000,male,35-54 years,21191,"62,43,37,145",0
Maldives,2000,male,5-14 years,41677,"62,43,37,145",0
Maldives,2000,male,55-74 years,11950,"62,43,37,145",0
Maldives,2000,male,75+ years,1457,"62,43,37,145",0
Maldives,2001,female,75+ years,976,"87,01,79,739",1
Maldives,2001,male,25-34 years,19879,"87,01,79,739",1
Maldives,2001,male,15-24 years,33293,"87,01,79,739",1
Maldives,2001,female,15-24 years,32184,"87,01,79,739",0
Maldives,2001,female,25-34 years,20790,"87,01,79,739",0
Maldives,2001,female,35-54 years,22699,"87,01,79,739",0
Maldives,2001,female,5-14 years,38833,"87,01,79,739",0
Maldives,2001,female,55-74 years,9895,"87,01,79,739",0
Maldives,2001,male,35-54 years,22506,"87,01,79,739",0
Maldives,2001,male,5-14 years,40987,"87,01,79,739",0
Maldives,2001,male,55-74 years,11895,"87,01,79,739",0
Maldives,2001,male,75+ years,1566,"87,01,79,739",0
Maldives,2002,male,35-54 years,24087,"89,70,31,250",1
Maldives,2002,female,15-24 years,33844,"89,70,31,250",1
Maldives,2002,male,15-24 years,36435,"89,70,31,250",1
Maldives,2002,female,25-34 years,21420,"89,70,31,250",0
Maldives,2002,female,35-54 years,23970,"89,70,31,250",0
Maldives,2002,female,5-14 years,37872,"89,70,31,250",0
Maldives,2002,female,55-74 years,10045,"89,70,31,250",0
Maldives,2002,female,75+ years,1075,"89,70,31,250",0
Maldives,2002,male,25-34 years,21431,"89,70,31,250",0
Maldives,2002,male,5-14 years,40027,"89,70,31,250",0
Maldives,2002,male,55-74 years,11868,"89,70,31,250",0
Maldives,2002,male,75+ years,1673,"89,70,31,250",0
Maldives,2003,male,35-54 years,25926,"1,05,21,21,055",3
Maldives,2003,female,35-54 years,25331,"1,05,21,21,055",1
Maldives,2003,female,15-24 years,35389,"1,05,21,21,055",0
Maldives,2003,female,25-34 years,22136,"1,05,21,21,055",0
Maldives,2003,female,5-14 years,36749,"1,05,21,21,055",0
Maldives,2003,female,55-74 years,10178,"1,05,21,21,055",0
Maldives,2003,female,75+ years,1172,"1,05,21,21,055",0
Maldives,2003,male,15-24 years,39360,"1,05,21,21,055",0
Maldives,2003,male,25-34 years,23334,"1,05,21,21,055",0
Maldives,2003,male,5-14 years,38880,"1,05,21,21,055",0
Maldives,2003,male,55-74 years,11874,"1,05,21,21,055",0
Maldives,2003,male,75+ years,1781,"1,05,21,21,055",0
Maldives,2004,female,35-54 years,26744,"1,22,68,29,563",1
Maldives,2004,female,15-24 years,36682,"1,22,68,29,563",0
Maldives,2004,female,25-34 years,23017,"1,22,68,29,563",0
Maldives,2004,female,5-14 years,35553,"1,22,68,29,563",0
Maldives,2004,female,55-74 years,10331,"1,22,68,29,563",0
Maldives,2004,female,75+ years,1273,"1,22,68,29,563",0
Maldives,2004,male,15-24 years,41834,"1,22,68,29,563",0
Maldives,2004,male,25-34 years,25657,"1,22,68,29,563",0
Maldives,2004,male,35-54 years,27988,"1,22,68,29,563",0
Maldives,2004,male,5-14 years,37626,"1,22,68,29,563",0
Maldives,2004,male,55-74 years,11921,"1,22,68,29,563",0
Maldives,2004,male,75+ years,1900,"1,22,68,29,563",0
Maldives,2005,male,5-14 years,36354,"1,16,33,62,438",1
